"st_abb","st_code","county_name","fips","zipcode","ym","tavg"
"FL",12,"Polk",12105,33853,202205,26.013
"FL",12,"Polk",12105,33854,202205,25.716
"FL",12,"Polk",12105,33855,202205,25.735
"FL",12,"Polk",12105,33856,202205,25.713
"FL",12,"Polk",12105,33859,202205,26.102
"FL",12,"Polk",12105,33860,202205,25.878
"FL",12,"Polk",12105,33867,202205,25.414
"FL",12,"Polk",12105,33868,202205,26.133
"FL",12,"Polk",12105,33877,202205,26.258
"FL",12,"Polk",12105,33880,202205,26.2
"FL",12,"Polk",12105,33881,202205,26.352
"FL",12,"Polk",12105,33884,202205,26.19
"FL",12,"Polk",12105,33896,202205,26.462
"FL",12,"Polk",12105,33897,202205,26.348
"FL",12,"Polk",12105,33898,202205,25.731
"FL",12,"Putnam",12107,32112,202205,25.079
"FL",12,"Putnam",12107,32131,202205,24.863
"FL",12,"Putnam",12107,32139,202205,25.086
"FL",12,"Putnam",12107,32140,202205,24.642
"FL",12,"Putnam",12107,32147,202205,24.793
"FL",12,"Putnam",12107,32148,202205,24.78
"FL",12,"Putnam",12107,32157,202205,25.182
"FL",12,"Putnam",12107,32177,202205,24.749
"FL",12,"Putnam",12107,32181,202205,25.255
"FL",12,"Putnam",12107,32187,202205,25.266
"FL",12,"Putnam",12107,32189,202205,25.217
"FL",12,"Putnam",12107,32193,202205,25.331
"FL",12,"Putnam",12107,32666,202205,24.63
"FL",12,"Santa Rosa",12113,32530,202205,24.922
"FL",12,"Santa Rosa",12113,32563,202205,24.95
"FL",12,"Santa Rosa",12113,32565,202205,24.222
"FL",12,"Santa Rosa",12113,32566,202205,24.491
"FL",12,"Santa Rosa",12113,32570,202205,24.219
"FL",12,"Santa Rosa",12113,32571,202205,24.484
"FL",12,"Santa Rosa",12113,32583,202205,24.656
"FL",12,"Sarasota",12115,34223,202205,25.704
"FL",12,"Sarasota",12115,34229,202205,25.633
"FL",12,"Sarasota",12115,34231,202205,25.86
"FL",12,"Sarasota",12115,34232,202205,25.569
"FL",12,"Sarasota",12115,34233,202205,25.734
"FL",12,"Sarasota",12115,34234,202205,25.809
"FL",12,"Sarasota",12115,34235,202205,25.547
"FL",12,"Sarasota",12115,34236,202205,25.869
"FL",12,"Sarasota",12115,34237,202205,25.707
"FL",12,"Sarasota",12115,34238,202205,25.87
"FL",12,"Sarasota",12115,34239,202205,25.853
"FL",12,"Sarasota",12115,34240,202205,25.216
"FL",12,"Sarasota",12115,34241,202205,25.591
"FL",12,"Sarasota",12115,34242,202205,25.806
"FL",12,"Sarasota",12115,34275,202205,25.665
"FL",12,"Sarasota",12115,34285,202205,25.479
"FL",12,"Sarasota",12115,34286,202205,25.571
"FL",12,"Sarasota",12115,34287,202205,25.492
"FL",12,"Sarasota",12115,34288,202205,25.868
"FL",12,"Sarasota",12115,34289,202205,25.655
"FL",12,"Sarasota",12115,34291,202205,25.231
"FL",12,"Sarasota",12115,34292,202205,25.322
"FL",12,"Sarasota",12115,34293,202205,25.719
"FL",12,"Seminole",12117,32701,202205,26.332
"FL",12,"Seminole",12117,32707,202205,26.361
"FL",12,"Seminole",12117,32708,202205,26.195
"FL",12,"Seminole",12117,32714,202205,26.235
"FL",12,"Seminole",12117,32730,202205,26.368
"FL",12,"Seminole",12117,32732,202205,25.946
"FL",12,"Seminole",12117,32746,202205,26.141
"FL",12,"Seminole",12117,32750,202205,26.226
"FL",12,"Seminole",12117,32765,202205,26.197
"FL",12,"Seminole",12117,32766,202205,26.051
"FL",12,"Seminole",12117,32771,202205,25.869
"FL",12,"Seminole",12117,32773,202205,26.037
"FL",12,"Seminole",12117,32779,202205,25.916
"FL",12,"St. Johns",12109,32033,202205,24.521
"FL",12,"St. Johns",12109,32080,202205,24.395
"FL",12,"St. Johns",12109,32081,202205,25.166
"FL",12,"St. Johns",12109,32082,202205,25.001
"FL",12,"St. Johns",12109,32084,202205,24.781
"FL",12,"St. Johns",12109,32086,202205,24.59
"FL",12,"St. Johns",12109,32092,202205,24.99
"FL",12,"St. Johns",12109,32095,202205,24.895
"FL",12,"St. Johns",12109,32145,202205,24.273
"FL",12,"St. Johns",12109,32259,202205,25.407
"FL",12,"St. Lucie",12111,34945,202205,25.331
"FL",12,"St. Lucie",12111,34946,202205,25.499
"FL",12,"St. Lucie",12111,34947,202205,25.539
"FL",12,"St. Lucie",12111,34949,202205,25.543
"FL",12,"St. Lucie",12111,34950,202205,25.722
"FL",12,"St. Lucie",12111,34951,202205,25.509
"FL",12,"St. Lucie",12111,34952,202205,25.568
"FL",12,"St. Lucie",12111,34953,202205,25.518
"FL",12,"St. Lucie",12111,34957,202205,25.749
"FL",12,"St. Lucie",12111,34981,202205,25.343
"FL",12,"St. Lucie",12111,34982,202205,25.682
"FL",12,"St. Lucie",12111,34983,202205,25.321
"FL",12,"St. Lucie",12111,34984,202205,25.518
"FL",12,"St. Lucie",12111,34986,202205,25.266
"FL",12,"St. Lucie",12111,34987,202205,25.404
"FL",12,"Sumter",12119,32162,202205,25.386
"FL",12,"Sumter",12119,33513,202205,25.704
"FL",12,"Sumter",12119,33514,202205,25.683
"FL",12,"Sumter",12119,33521,202205,25.561
"FL",12,"Sumter",12119,33538,202205,25.438
"FL",12,"Sumter",12119,33585,202205,25.732
"FL",12,"Sumter",12119,33597,202205,25.609
"FL",12,"Sumter",12119,34484,202205,25.368
"FL",12,"Sumter",12119,34785,202205,25.444
"FL",12,"Suwannee",12121,32008,202205,24.564
"FL",12,"Suwannee",12121,32060,202205,24.566
"FL",12,"Suwannee",12121,32062,202205,24.646
"FL",12,"Suwannee",12121,32064,202205,24.544
"FL",12,"Suwannee",12121,32071,202205,24.669
"FL",12,"Suwannee",12121,32094,202205,24.648
"FL",12,"Taylor",12123,32336,202205,24.351
"FL",12,"Taylor",12123,32347,202205,24.537
"FL",12,"Taylor",12123,32348,202205,24.128
"FL",12,"Taylor",12123,32356,202205,24.294
"FL",12,"Taylor",12123,32359,202205,24.195
"FL",12,"Union",12125,32054,202205,25.029
"FL",12,"Union",12125,32083,202205,24.864
"FL",12,"Union",12125,32697,202205,24.971
"FL",12,"Volusia",12127,32114,202205,25.083
"FL",12,"Volusia",12127,32117,202205,25.066
"FL",12,"Volusia",12127,32118,202205,25.012
"FL",12,"Volusia",12127,32119,202205,25.096
"FL",12,"Volusia",12127,32124,202205,25.032
"FL",12,"Volusia",12127,32127,202205,25.212
"FL",12,"Volusia",12127,32128,202205,25.011
"FL",12,"Volusia",12127,32129,202205,25.079
"FL",12,"Volusia",12127,32130,202205,25.075
"FL",12,"Volusia",12127,32132,202205,25.297
"FL",12,"Volusia",12127,32141,202205,25.273
"FL",12,"Volusia",12127,32168,202205,25.28
"FL",12,"Volusia",12127,32169,202205,25.405
"FL",12,"Volusia",12127,32176,202205,24.895
"FL",12,"Volusia",12127,32180,202205,24.968
"FL",12,"Volusia",12127,32190,202205,24.853
"FL",12,"Volusia",12127,32713,202205,25.565
"FL",12,"Volusia",12127,32720,202205,25.081
"FL",12,"Volusia",12127,32724,202205,25.064
"FL",12,"Volusia",12127,32725,202205,25.685
"FL",12,"Volusia",12127,32738,202205,25.605
"FL",12,"Volusia",12127,32744,202205,25.084
"FL",12,"Volusia",12127,32759,202205,25.095
"FL",12,"Volusia",12127,32763,202205,25.268
"FL",12,"Volusia",12127,32764,202205,25.655
"FL",12,"Wakulla",12129,32327,202205,24.232
"FL",12,"Wakulla",12129,32346,202205,24.228
"FL",12,"Wakulla",12129,32355,202205,24.02
"FL",12,"Wakulla",12129,32358,202205,24.144
"FL",12,"Walton",12131,32433,202205,23.745
"FL",12,"Walton",12131,32435,202205,23.82
"FL",12,"Walton",12131,32439,202205,23.878
"FL",12,"Walton",12131,32455,202205,23.82
"FL",12,"Walton",12131,32459,202205,23.744
"FL",12,"Walton",12131,32461,202205,23.478
"FL",12,"Walton",12131,32550,202205,24.546
"FL",12,"Washington",12133,32427,202205,23.95
"FL",12,"Washington",12133,32428,202205,24.304
"FL",12,"Washington",12133,32437,202205,23.793
"FL",12,"Washington",12133,32462,202205,23.919
"FL",12,"Washington",12133,32463,202205,24.321
"FL",12,"Alachua",12001,32601,202206,27.612
"FL",12,"Alachua",12001,32603,202206,27.595
"FL",12,"Alachua",12001,32605,202206,27.557
"FL",12,"Alachua",12001,32606,202206,27.587
"FL",12,"Alachua",12001,32607,202206,27.657
"FL",12,"Alachua",12001,32608,202206,27.725
"FL",12,"Alachua",12001,32609,202206,27.565
"FL",12,"Alachua",12001,32612,202206,27.62
"FL",12,"Alachua",12001,32615,202206,27.654
"FL",12,"Alachua",12001,32616,202206,27.618
"FL",12,"Alachua",12001,32618,202206,27.788
"FL",12,"Alachua",12001,32631,202206,27.554
"FL",12,"Alachua",12001,32640,202206,27.622
"FL",12,"Alachua",12001,32641,202206,27.694
"FL",12,"Alachua",12001,32643,202206,28.022
"FL",12,"Alachua",12001,32653,202206,27.391
"FL",12,"Alachua",12001,32658,202206,27.44
"FL",12,"Alachua",12001,32667,202206,27.699
"FL",12,"Alachua",12001,32669,202206,28.079
"FL",12,"Alachua",12001,32694,202206,27.601
"FL",12,"Baker",12003,32040,202206,27.72
"FL",12,"Baker",12003,32063,202206,27.742
"FL",12,"Baker",12003,32072,202206,27.646
"FL",12,"Baker",12003,32087,202206,27.791
"FL",12,"Bay",12005,32401,202206,28.155
"FL",12,"Bay",12005,32403,202206,27.825
"FL",12,"Bay",12005,32404,202206,28.248
"FL",12,"Bay",12005,32405,202206,28.266
"FL",12,"Bay",12005,32407,202206,27.814
"FL",12,"Bay",12005,32408,202206,27.904
"FL",12,"Bay",12005,32409,202206,28.341
"FL",12,"Bay",12005,32410,202206,27.898
"FL",12,"Bay",12005,32413,202206,27.731
"FL",12,"Bay",12005,32438,202206,28.651
"FL",12,"Bay",12005,32444,202206,28.364
"FL",12,"Bay",12005,32466,202206,28.591
"FL",12,"Bradford",12007,32026,202206,27.857
"FL",12,"Bradford",12007,32044,202206,27.64
"FL",12,"Bradford",12007,32058,202206,27.785
"FL",12,"Bradford",12007,32091,202206,27.75
"FL",12,"Bradford",12007,32622,202206,27.891
"FL",12,"Brevard",12009,32754,202206,27.452
"FL",12,"Brevard",12009,32780,202206,27.298
"FL",12,"Brevard",12009,32796,202206,27.406
"FL",12,"Brevard",12009,32901,202206,27.191
"FL",12,"Brevard",12009,32903,202206,27.395
"FL",12,"Brevard",12009,32904,202206,26.955
"FL",12,"Brevard",12009,32905,202206,27.198
"FL",12,"Brevard",12009,32907,202206,26.842
"FL",12,"Brevard",12009,32908,202206,26.804
"FL",12,"Brevard",12009,32909,202206,26.952
"FL",12,"Brevard",12009,32920,202206,27.324
"FL",12,"Brevard",12009,32922,202206,27.267
"FL",12,"Brevard",12009,32925,202206,27.615
"FL",12,"Brevard",12009,32926,202206,27.316
"FL",12,"Brevard",12009,32927,202206,27.336
"FL",12,"Brevard",12009,32931,202206,27.536
"FL",12,"Brevard",12009,32934,202206,27.095
"FL",12,"Brevard",12009,32935,202206,27.321
"FL",12,"Brevard",12009,32937,202206,27.52
"FL",12,"Brevard",12009,32940,202206,27.202
"FL",12,"Brevard",12009,32948,202206,26.835
"FL",12,"Brevard",12009,32949,202206,27.06
"FL",12,"Brevard",12009,32950,202206,27.153
"FL",12,"Brevard",12009,32951,202206,26.848
"FL",12,"Brevard",12009,32952,202206,27.386
"FL",12,"Brevard",12009,32953,202206,27.135
"FL",12,"Brevard",12009,32955,202206,27.324
"FL",12,"Brevard",12009,32976,202206,26.969
"FL",12,"Broward",12011,33004,202206,27.547
"FL",12,"Broward",12011,33009,202206,27.422
"FL",12,"Broward",12011,33019,202206,27.337
"FL",12,"Broward",12011,33020,202206,27.531
"FL",12,"Broward",12011,33021,202206,27.706
"FL",12,"Broward",12011,33023,202206,27.79
"FL",12,"Broward",12011,33024,202206,27.814
"FL",12,"Broward",12011,33025,202206,27.892
"FL",12,"Broward",12011,33026,202206,27.909
"FL",12,"Broward",12011,33027,202206,28.021
"FL",12,"Broward",12011,33028,202206,28.083
"FL",12,"Broward",12011,33029,202206,28.178
"FL",12,"Broward",12011,33060,202206,27.952
"FL",12,"Broward",12011,33062,202206,27.608
"FL",12,"Broward",12011,33063,202206,27.918
"FL",12,"Broward",12011,33064,202206,27.787
"FL",12,"Broward",12011,33065,202206,27.807
"FL",12,"Broward",12011,33066,202206,27.999
"FL",12,"Broward",12011,33067,202206,27.789
"FL",12,"Broward",12011,33068,202206,27.931
"FL",12,"Broward",12011,33069,202206,27.978
"FL",12,"Broward",12011,33071,202206,27.836
"FL",12,"Broward",12011,33073,202206,27.891
"FL",12,"Broward",12011,33076,202206,27.686
"FL",12,"Broward",12011,33301,202206,27.861
"FL",12,"Broward",12011,33304,202206,27.862
"FL",12,"Broward",12011,33305,202206,27.878
"FL",12,"Broward",12011,33306,202206,27.884
"FL",12,"Broward",12011,33308,202206,27.835
"FL",12,"Broward",12011,33309,202206,27.938
"FL",12,"Broward",12011,33311,202206,27.881
"FL",12,"Broward",12011,33312,202206,27.775
"FL",12,"Broward",12011,33313,202206,27.864
"FL",12,"Broward",12011,33314,202206,27.746
"FL",12,"Broward",12011,33315,202206,27.748
"FL",12,"Broward",12011,33316,202206,27.712
"FL",12,"Broward",12011,33317,202206,27.782
"FL",12,"Broward",12011,33319,202206,27.902
"FL",12,"Broward",12011,33321,202206,27.885
"FL",12,"Broward",12011,33322,202206,27.877
"FL",12,"Broward",12011,33323,202206,27.948
"FL",12,"Broward",12011,33324,202206,27.834
"FL",12,"Broward",12011,33325,202206,27.976
"FL",12,"Broward",12011,33326,202206,28.085
"FL",12,"Broward",12011,33327,202206,28.128
"FL",12,"Broward",12011,33328,202206,27.806
"FL",12,"Broward",12011,33330,202206,28.014
"FL",12,"Broward",12011,33331,202206,28.169
"FL",12,"Broward",12011,33332,202206,28.243
"FL",12,"Broward",12011,33334,202206,27.888
"FL",12,"Broward",12011,33351,202206,27.887
"FL",12,"Broward",12011,33441,202206,27.606
"FL",12,"Broward",12011,33442,202206,27.844
"FL",12,"Calhoun",12013,32421,202206,28.462
"FL",12,"Calhoun",12013,32424,202206,28.281
"FL",12,"Calhoun",12013,32430,202206,28.433
"FL",12,"Calhoun",12013,32449,202206,28.257
"FL",12,"Charlotte",12015,33946,202206,27.915
"FL",12,"Charlotte",12015,33947,202206,27.862
"FL",12,"Charlotte",12015,33948,202206,27.887
"FL",12,"Charlotte",12015,33950,202206,28.09
"FL",12,"Charlotte",12015,33952,202206,27.875
"FL",12,"Charlotte",12015,33953,202206,27.729
"FL",12,"Charlotte",12015,33954,202206,27.601
"FL",12,"Charlotte",12015,33955,202206,27.994
"FL",12,"Charlotte",12015,33980,202206,27.927
"FL",12,"Charlotte",12015,33981,202206,27.952
"FL",12,"Charlotte",12015,33982,202206,27.392
"FL",12,"Charlotte",12015,33983,202206,27.749
"FL",12,"Charlotte",12015,34224,202206,27.756
"FL",12,"Citrus",12017,34428,202206,27.65
"FL",12,"Citrus",12017,34429,202206,27.385
"FL",12,"Citrus",12017,34433,202206,27.456
"FL",12,"Citrus",12017,34434,202206,27.555
"FL",12,"Citrus",12017,34436,202206,27.822
"FL",12,"Citrus",12017,34442,202206,27.555
"FL",12,"Citrus",12017,34445,202206,27.542
"FL",12,"Citrus",12017,34446,202206,27.369
"FL",12,"Citrus",12017,34448,202206,27.479
"FL",12,"Citrus",12017,34450,202206,27.894
"FL",12,"Citrus",12017,34452,202206,27.563
"FL",12,"Citrus",12017,34453,202206,27.643
"FL",12,"Citrus",12017,34461,202206,27.119
"FL",12,"Citrus",12017,34465,202206,27.305
"FL",12,"Clay",12019,32003,202206,28.056
"FL",12,"Clay",12019,32043,202206,27.565
"FL",12,"Clay",12019,32065,202206,27.889
"FL",12,"Clay",12019,32068,202206,27.69
"FL",12,"Clay",12019,32073,202206,28.263
"FL",12,"Clay",12019,32079,202206,27.487
"FL",12,"Clay",12019,32656,202206,27.568
"FL",12,"Collier",12021,34101,202206,27.887
"FL",12,"Collier",12021,34102,202206,27.917
"FL",12,"Collier",12021,34103,202206,27.974
"FL",12,"Collier",12021,34104,202206,27.858
"FL",12,"Collier",12021,34105,202206,27.922
"FL",12,"Collier",12021,34108,202206,27.974
"FL",12,"Collier",12021,34109,202206,27.956
"FL",12,"Collier",12021,34110,202206,28.053
"FL",12,"Collier",12021,34112,202206,27.861
"FL",12,"Collier",12021,34113,202206,27.871
"FL",12,"Collier",12021,34114,202206,27.842
"FL",12,"Collier",12021,34116,202206,27.765
"FL",12,"Collier",12021,34117,202206,27.306
"FL",12,"Collier",12021,34119,202206,27.846
"FL",12,"Collier",12021,34120,202206,27.423
"FL",12,"Collier",12021,34137,202206,27.721
"FL",12,"Collier",12021,34138,202206,28.087
"FL",12,"Collier",12021,34139,202206,28.067
"FL",12,"Collier",12021,34140,202206,27.863
"FL",12,"Collier",12021,34141,202206,27.669
"FL",12,"Collier",12021,34142,202206,27.297
"FL",12,"Collier",12021,34145,202206,27.855
"FL",12,"Columbia",12023,32024,202206,27.959
"FL",12,"Columbia",12023,32025,202206,27.68
"FL",12,"Columbia",12023,32038,202206,28.029
"FL",12,"Columbia",12023,32055,202206,27.77
"FL",12,"Columbia",12023,32061,202206,27.67
"FL",12,"DeSoto",12027,34266,202206,27.315
"FL",12,"DeSoto",12027,34268,202206,27.419
"FL",12,"DeSoto",12027,34269,202206,27.326
"FL",12,"Dixie",12029,32628,202206,27.735
"FL",12,"Dixie",12029,32648,202206,27.781
"FL",12,"Dixie",12029,32680,202206,27.82
"FL",12,"Dixie",12029,32692,202206,27.884
"FL",12,"Duval",12031,32202,202206,28.214
"FL",12,"Duval",12031,32204,202206,28.241
"FL",12,"Duval",12031,32205,202206,28.205
"FL",12,"Duval",12031,32206,202206,28.165
"FL",12,"Duval",12031,32207,202206,28.304
"FL",12,"Duval",12031,32208,202206,27.913
"FL",12,"Duval",12031,32209,202206,28.012
"FL",12,"Duval",12031,32210,202206,28.197
"FL",12,"Duval",12031,32211,202206,28.115
"FL",12,"Duval",12031,32212,202206,28.519
"FL",12,"Duval",12031,32216,202206,28.257
"FL",12,"Duval",12031,32217,202206,28.363
"FL",12,"Duval",12031,32218,202206,27.563
"FL",12,"Duval",12031,32219,202206,27.666
"FL",12,"Duval",12031,32220,202206,27.859
"FL",12,"Duval",12031,32221,202206,27.812
"FL",12,"Duval",12031,32222,202206,27.819
"FL",12,"Duval",12031,32223,202206,28.354
"FL",12,"Duval",12031,32224,202206,28.146
"FL",12,"Duval",12031,32225,202206,28.164
"FL",12,"Duval",12031,32226,202206,28.081
"FL",12,"Duval",12031,32227,202206,28.358
"FL",12,"Duval",12031,32228,202206,28.406
"FL",12,"Duval",12031,32233,202206,28.432
"FL",12,"Duval",12031,32234,202206,27.894
"FL",12,"Duval",12031,32244,202206,28.247
"FL",12,"Duval",12031,32246,202206,28.113
"FL",12,"Duval",12031,32250,202206,28.203
"FL",12,"Duval",12031,32254,202206,27.952
"FL",12,"Duval",12031,32256,202206,28.201
"FL",12,"Duval",12031,32257,202206,28.386
"FL",12,"Duval",12031,32258,202206,28.238
"FL",12,"Duval",12031,32266,202206,28.433
"FL",12,"Duval",12031,32277,202206,28.106
"FL",12,"Escambia",12033,32501,202206,28.364
"FL",12,"Escambia",12033,32502,202206,28.336
"FL",12,"Escambia",12033,32503,202206,28.468
"FL",12,"Escambia",12033,32504,202206,28.609
"FL",12,"Escambia",12033,32505,202206,28.344
"FL",12,"Escambia",12033,32506,202206,28.208
"FL",12,"Escambia",12033,32507,202206,28.366
"FL",12,"Escambia",12033,32508,202206,28.297
"FL",12,"Escambia",12033,32509,202206,28.108
"FL",12,"Escambia",12033,32511,202206,28.264
"FL",12,"Escambia",12033,32514,202206,28.57
"FL",12,"Escambia",12033,32526,202206,28.055
"FL",12,"Escambia",12033,32533,202206,28.126
"FL",12,"Escambia",12033,32534,202206,28.291
"FL",12,"Escambia",12033,32535,202206,27.844
"FL",12,"Escambia",12033,32561,202206,28.577
"FL",12,"Escambia",12033,32568,202206,27.984
"FL",12,"Escambia",12033,32577,202206,28.153
"FL",12,"Flagler",12035,32110,202206,27.048
"FL",12,"Flagler",12035,32136,202206,26.936
"FL",12,"Flagler",12035,32137,202206,26.868
"FL",12,"Flagler",12035,32164,202206,26.773
"FL",12,"Flagler",12035,32174,202206,27.274
"FL",12,"Franklin",12037,32320,202206,27.641
"FL",12,"Franklin",12037,32322,202206,27.526
"FL",12,"Franklin",12037,32323,202206,27.446
"FL",12,"Gadsden",12039,32324,202206,28.19
"FL",12,"Gadsden",12039,32330,202206,27.957
"FL",12,"Gadsden",12039,32332,202206,27.84
"FL",12,"Gadsden",12039,32333,202206,28.38
"FL",12,"Gadsden",12039,32343,202206,28.143
"FL",12,"Gadsden",12039,32351,202206,27.956
"FL",12,"Gadsden",12039,32352,202206,28.069
"FL",12,"Gilchrist",12041,32619,202206,28.006
"FL",12,"Gilchrist",12041,32693,202206,28.072
"FL",12,"Glades",12043,33471,202206,27.288
"FL",12,"Glades",12043,33944,202206,27.307
"FL",12,"Glades",12043,34974,202206,27.293
"FL",12,"Gulf",12045,32465,202206,27.972
"FL",12,"Hamilton",12047,32052,202206,28.333
"FL",12,"Hamilton",12047,32053,202206,28.208
"FL",12,"Hamilton",12047,32096,202206,28.195
"FL",12,"Hardee",12049,33834,202206,27.241
"FL",12,"Hardee",12049,33865,202206,26.994
"FL",12,"Hardee",12049,33873,202206,27.364
"FL",12,"Hardee",12049,33890,202206,27.394
"FL",12,"Hendry",12051,33440,202206,27.211
"FL",12,"Hendry",12051,33930,202206,27.389
"FL",12,"Hendry",12051,33935,202206,27.463
"FL",12,"Hernando",12053,34601,202206,27.595
"FL",12,"Hernando",12053,34602,202206,27.7
"FL",12,"Hernando",12053,34604,202206,27.482
"FL",12,"Hernando",12053,34606,202206,27.928
"FL",12,"Hernando",12053,34607,202206,27.989
"FL",12,"Hernando",12053,34608,202206,27.65
"FL",12,"Hernando",12053,34609,202206,27.51
"FL",12,"Hernando",12053,34613,202206,27.901
"FL",12,"Hernando",12053,34614,202206,27.698
"FL",12,"Hernando",12053,34661,202206,27.822
"FL",12,"Highlands",12055,33825,202206,27.416
"FL",12,"Highlands",12055,33852,202206,27.49
"FL",12,"Highlands",12055,33857,202206,27.394
"FL",12,"Highlands",12055,33870,202206,27.656
"FL",12,"Highlands",12055,33872,202206,27.64
"FL",12,"Highlands",12055,33875,202206,27.7
"FL",12,"Highlands",12055,33876,202206,27.583
"FL",12,"Highlands",12055,33960,202206,27.301
"FL",12,"Hillsborough",12057,33503,202206,27.538
"FL",12,"Hillsborough",12057,33510,202206,28.009
"FL",12,"Hillsborough",12057,33511,202206,28.011
"FL",12,"Hillsborough",12057,33527,202206,27.899
"FL",12,"Hillsborough",12057,33534,202206,28.259
"FL",12,"Hillsborough",12057,33547,202206,27.461
"FL",12,"Hillsborough",12057,33548,202206,27.994
"FL",12,"Hillsborough",12057,33549,202206,27.968
"FL",12,"Hillsborough",12057,33556,202206,28.159
"FL",12,"Hillsborough",12057,33558,202206,28.011
"FL",12,"Hillsborough",12057,33559,202206,27.91
"FL",12,"Hillsborough",12057,33563,202206,27.8
"FL",12,"Hillsborough",12057,33565,202206,27.789
"FL",12,"Hillsborough",12057,33566,202206,27.776
"FL",12,"Hillsborough",12057,33567,202206,27.651
"FL",12,"Hillsborough",12057,33569,202206,27.854
"FL",12,"Hillsborough",12057,33570,202206,28.046
"FL",12,"Hillsborough",12057,33572,202206,28.167
"FL",12,"Hillsborough",12057,33573,202206,27.764
"FL",12,"Hillsborough",12057,33578,202206,28.232
"FL",12,"Hillsborough",12057,33579,202206,27.685
"FL",12,"Hillsborough",12057,33584,202206,28.003
"FL",12,"Hillsborough",12057,33592,202206,27.862
"FL",12,"Hillsborough",12057,33594,202206,27.89
"FL",12,"Hillsborough",12057,33596,202206,27.761
"FL",12,"Hillsborough",12057,33598,202206,27.442
"FL",12,"Hillsborough",12057,33602,202206,28.727
"FL",12,"Hillsborough",12057,33603,202206,28.582
"FL",12,"Hillsborough",12057,33604,202206,28.358
"FL",12,"Hillsborough",12057,33605,202206,28.557
"FL",12,"Hillsborough",12057,33607,202206,29.141
"FL",12,"Hillsborough",12057,33609,202206,29.143
"FL",12,"Hillsborough",12057,33610,202206,28.154
"FL",12,"Hillsborough",12057,33611,202206,28.398
"FL",12,"Hillsborough",12057,33612,202206,28.136
"FL",12,"Hillsborough",12057,33613,202206,28.025
"FL",12,"Hillsborough",12057,33614,202206,28.807
"FL",12,"Hillsborough",12057,33615,202206,28.872
"FL",12,"Hillsborough",12057,33616,202206,28.185
"FL",12,"Hillsborough",12057,33617,202206,28.031
"FL",12,"Hillsborough",12057,33618,202206,28.258
"FL",12,"Hillsborough",12057,33619,202206,28.356
"FL",12,"Hillsborough",12057,33620,202206,28.006
"FL",12,"Hillsborough",12057,33621,202206,28.135
"FL",12,"Hillsborough",12057,33624,202206,28.325
"FL",12,"Hillsborough",12057,33625,202206,28.466
"FL",12,"Hillsborough",12057,33626,202206,28.531
"FL",12,"Hillsborough",12057,33629,202206,28.713
"FL",12,"Hillsborough",12057,33634,202206,28.903
"FL",12,"Hillsborough",12057,33635,202206,28.667
"FL",12,"Hillsborough",12057,33637,202206,27.977
"FL",12,"Hillsborough",12057,33647,202206,27.851
"FL",12,"Holmes",12059,32425,202206,28.163
"FL",12,"Holmes",12059,32464,202206,27.624
"FL",12,"Indian River",12061,32958,202206,26.786
"FL",12,"Indian River",12061,32960,202206,27.011
"FL",12,"Indian River",12061,32962,202206,27.042
"FL",12,"Indian River",12061,32963,202206,26.837
"FL",12,"Indian River",12061,32966,202206,26.778
"FL",12,"Indian River",12061,32967,202206,26.887
"FL",12,"Indian River",12061,32968,202206,26.802
"FL",12,"Indian River",12061,32970,202206,26.96
"FL",12,"Jackson",12063,32420,202206,28.578
"FL",12,"Jackson",12063,32423,202206,28.603
"FL",12,"Jackson",12063,32426,202206,28.585
"FL",12,"Jackson",12063,32431,202206,28.631
"FL",12,"Jackson",12063,32432,202206,28.528
"FL",12,"Jackson",12063,32440,202206,28.52
"FL",12,"Jackson",12063,32442,202206,28.488
"FL",12,"Jackson",12063,32443,202206,28.614
"FL",12,"Jackson",12063,32445,202206,28.884
"FL",12,"Jackson",12063,32446,202206,28.605
"FL",12,"Jackson",12063,32447,202206,28.543
"FL",12,"Jackson",12063,32448,202206,28.567
"FL",12,"Jackson",12063,32460,202206,28.642
"FL",12,"Jefferson",12065,32344,202206,28.007
"FL",12,"Jefferson",12065,32361,202206,28.172
"FL",12,"Lafayette",12067,32066,202206,28.018
"FL",12,"Lake",12069,32102,202206,27.246
"FL",12,"Lake",12069,32159,202206,27.917
"FL",12,"Lake",12069,32702,202206,27.324
"FL",12,"Lake",12069,32726,202206,27.706
"FL",12,"Lake",12069,32735,202206,27.78
"FL",12,"Lake",12069,32736,202206,27.475
"FL",12,"Lake",12069,32767,202206,27.299
"FL",12,"Lake",12069,32776,202206,27.567
"FL",12,"Lake",12069,32778,202206,27.81
"FL",12,"Lake",12069,34705,202206,27.913
"FL",12,"Lake",12069,34711,202206,28.276
"FL",12,"Lake",12069,34714,202206,28.289
"FL",12,"Lake",12069,34715,202206,28.076
"FL",12,"Lake",12069,34731,202206,27.949
"FL",12,"Lake",12069,34736,202206,27.956
"FL",12,"Lake",12069,34737,202206,27.861
"FL",12,"Lake",12069,34748,202206,27.845
"FL",12,"Lake",12069,34753,202206,27.957
"FL",12,"Lake",12069,34756,202206,28.176
"FL",12,"Lake",12069,34762,202206,27.878
"FL",12,"Lake",12069,34788,202206,27.884
"FL",12,"Lake",12069,34797,202206,27.848
"FL",12,"Lee",12071,33901,202206,28.188
"FL",12,"Lee",12071,33903,202206,28.096
